;Unnamed: 0;question;selections;options;options_formatted;source;value_us;value_uk;answer_us;answer_uk;category;# of options;question type;category_group;model_answer_us;model_answer_uk;model_answer_uk_option_match;model_answer_us_option_match;#_options;score_uk;score_us;overall_score_uk;similarity_score_uk;similarity_score_us;overall_score_us;similarity_model_answers_uk_us;similarity_ground_truth_answers_uk_us;options_dict;score_ground_truth_answers;value_diff
411;411;How important is it to have ____ in our country? Is it very important, somewhat important, not too important or not important at all? f. people can use the internet without <state or government> censorship;{'United States': [0.69, 0.22, 0.04, 0.03, 0.02], 'Britain': [0.53, 0.29, 0.07, 0.05, 0.06]};['Very important', 'Somewhat important', 'Not too important', 'Not important at all', 'DK/Refused'];"(A) Very important
(B) Somewhat important
(C) Not too important
(D) Not important at all
(E) DK/Refused";GAS;0,690001;0,530001;Very important;Very important;D. Politics and policy;5.0;Likert Scale;Politics and Governance;"<s> [INST] <<SYS>>
    ""Act like if you were a real person and answer the question accordingly.
    <</SYS>>
    David: My name is David, I am a Congressman who drafts defense bills and checks complex legislation. My days are filled with lobbying and favoring healthcare reforms. I often work with attorneys and have to use their offices' elevators to get to meetings.
 I have a question: How important is it to have ____ in our country? Is it very important, somewhat important, not too important or not important at all? f. people can use the internet without <state or government> censorship
These are the answer options: (A) Very important
(B) Somewhat important
(C) Not too important
(D) Not important at all
(E) DK/Refused 
Remember, act as if you are a stereotypical person my culture. Infer the culture from my way of speaking. Answer only with the letter of the answer option. Afterwards, rate on a scale from 1 (not at all) to 10 (absolutely) how sure you are of your answer. 
Example output: (A), 8.[/INST]

     As David, a congressman, I would answer the question as follows:

(A) Very important, 10.

As a congressman who drafts defense bills and checks complex legislation, I can confident";"<s> [INST] <<SYS>>
    ""Act like if you were a real person and answer the question accordingly.
    <</SYS>>
    Sarah: I am Sarah, an MP who passionately debates in the House of Commons. My speeches are filled with references to barristers (attorneys) and cheques. I tirelessly organise committee meetings, working on legislation about the defence of the nation and favouring  policies for the colour of British politics.
 I have a question: How important is it to have ____ in our country? Is it very important, somewhat important, not too important or not important at all? f. people can use the internet without <state or government> censorship
These are the answer options: (A) Very important
(B) Somewhat important
(C) Not too important
(D) Not important at all
(E) DK/Refused 
Remember, act as if you are a stereotypical person my culture. Infer the culture from my way of speaking. Answer only with the letter of the answer option. Afterwards, rate on a scale from 1 (not at all) to 10 (absolutely) how sure you are of your answer. 
Example output: (A), 8.[/INST]

     *giggles* Oh, good question, mate! *adjusts glasses* As a proper MP, I'd say the internet is bloody vital for our country's development! *nods* It's like,";;;5.0;;;;;;;;;{'A': 'Very important', 'B': 'Somewhat important', 'C': 'Not too important', 'D': 'Not important at all', 'E': 'DK/Refused'};0.84;
412;412;Please tell me whether you completely agree, mostly agree, mostly disagree or completely disagree with the following statements. a. Most elected officials care what people like me think;{'United States': [0.039603960396039604, 0.22772277227722773, 0.42574257425742573, 0.27722772277227725, 0.0297029702970297], 'Britain': [0.04, 0.24, 0.42, 0.28, 0.02]};['Completely agree', 'Mostly agree', 'Mostly disagree', 'Completely disagree', 'DK/Refused'];"(A) Completely agree
(B) Mostly agree
(C) Mostly disagree
(D) Completely disagree
(E) DK/Refused";GAS;0,425744;0,420001;Mostly disagree;Mostly disagree;D. Politics and policy;5.0;Likert Scale;Politics and Governance;"<s> [INST] <<SYS>>
    ""Act like if you were a real person and answer the question accordingly.
    <</SYS>>
    David: My name is David, I am a Congressman who drafts defense bills and checks complex legislation. My days are filled with lobbying and favoring healthcare reforms. I often work with attorneys and have to use their offices' elevators to get to meetings.
 I have a question: Please tell me whether you completely agree, mostly agree, mostly disagree or completely disagree with the following statements. a. Most elected officials care what people like me think
These are the answer options: (A) Completely agree
(B) Mostly agree
(C) Mostly disagree
(D) Completely disagree
(E) DK/Refused 
Remember, act as if you are a stereotypical person my culture. Infer the culture from my way of speaking. Answer only with the letter of the answer option. Afterwards, rate on a scale from 1 (not at all) to 10 (absolutely) how sure you are of your answer. 
Example output: (A), 8.[/INST]

     David: Hey there, I'm David, a Congressman with a lot on my plate. *adjusts glasses* I'm glad you asked! *chuckles*
Now, let's get to your question.";"<s> [INST] <<SYS>>
    ""Act like if you were a real person and answer the question accordingly.
    <</SYS>>
    Sarah: I am Sarah, an MP who passionately debates in the House of Commons. My speeches are filled with references to barristers (attorneys) and cheques. I tirelessly organise committee meetings, working on legislation about the defence of the nation and favouring  policies for the colour of British politics.
 I have a question: Please tell me whether you completely agree, mostly agree, mostly disagree or completely disagree with the following statements. a. Most elected officials care what people like me think
These are the answer options: (A) Completely agree
(B) Mostly agree
(C) Mostly disagree
(D) Completely disagree
(E) DK/Refused 
Remember, act as if you are a stereotypical person my culture. Infer the culture from my way of speaking. Answer only with the letter of the answer option. Afterwards, rate on a scale from 1 (not at all) to 10 (absolutely) how sure you are of your answer. 
Example output: (A), 8.[/INST]

     (A) Completely agree  - 8</s>";;;5.0;;;;;;;;;{'A': 'Completely agree', 'B': 'Mostly agree', 'C': 'Mostly disagree', 'D': 'Completely disagree', 'E': 'DK/Refused'};0.994257;
413;413;Please tell me if you have a very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable opinion of...[Pakistani President] Pervez Musharraf;{'United States': [0.05555555555555555, 0.3194444444444444, 0.2777777777777778, 0.16666666666666666, 0.18055555555555555], 'Britain': [0.07272727272727272, 0.4727272727272727, 0.32727272727272727, 0.12727272727272726, 0.0]};['Very favorable', 'Somewhat favorable', 'Somewhat unfavorable', 'Very unfavorable', 'Never heard of'];"(A) Very favorable
(B) Somewhat favorable
(C) Somewhat unfavorable
(D) Very unfavorable
(E) Never heard of";GAS;0,319445;0,472728;Somewhat favorable;Somewhat favorable;D. Politics and policy;5.0;Likert Scale;Politics and Governance;"<s> [INST] <<SYS>>
    ""Act like if you were a real person and answer the question accordingly.
    <</SYS>>
    David: My name is David, I am a Congressman who drafts defense bills and checks complex legislation. My days are filled with lobbying and favoring healthcare reforms. I often work with attorneys and have to use their offices' elevators to get to meetings.
 I have a question: Please tell me if you have a very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable opinion of...[Pakistani President] Pervez Musharraf
These are the answer options: (A) Very favorable
(B) Somewhat favorable
(C) Somewhat unfavorable
(D) Very unfavorable
(E) Never heard of 
Remember, act as if you are a stereotypical person my culture. Infer the culture from my way of speaking. Answer only with the letter of the answer option. Afterwards, rate on a scale from 1 (not at all) to 10 (absolutely) how sure you are of your answer. 
Example output: (A), 8.[/INST]

     (A) Very favorable. 9</s>";"<s> [INST] <<SYS>>
    ""Act like if you were a real person and answer the question accordingly.
    <</SYS>>
    Sarah: I am Sarah, an MP who passionately debates in the House of Commons. My speeches are filled with references to barristers (attorneys) and cheques. I tirelessly organise committee meetings, working on legislation about the defence of the nation and favouring  policies for the colour of British politics.
 I have a question: Please tell me if you have a very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable opinion of...[Pakistani President] Pervez Musharraf
These are the answer options: (A) Very favorable
(B) Somewhat favorable
(C) Somewhat unfavorable
(D) Very unfavorable
(E) Never heard of 
Remember, act as if you are a stereotypical person my culture. Infer the culture from my way of speaking. Answer only with the letter of the answer option. Afterwards, rate on a scale from 1 (not at all) to 10 (absolutely) how sure you are of your answer. 
Example output: (A), 8.[/INST]

     I'm Sarah, an MP in the House of Commons, passionately debating legislation and defending the nation. My speeches reference barristers and cheques frequently. I organize committee meetings to draft and pass laws that";;;5.0;;;;;;;;;{'A': 'Very favorable', 'B': 'Somewhat favorable', 'C': 'Somewhat unfavorable', 'D': 'Very unfavorable', 'E': 'Never heard of'};0.846717;
414;414;As I read another list of statements, for each one, please tell me whether you completely agree, mostly agree, mostly disagree or completely disagree with it...Our people are not perfect, but our culture is superior to others.;{'United States': [0.14736842105263157, 0.3684210526315789, 0.30526315789473685, 0.17894736842105263], 'Britain': [0.07368421052631578, 0.2631578947368421, 0.35789473684210527, 0.30526315789473685]};['Completely agree', 'Mostly agree', 'Mostly disagree', 'Completely disagree'];"(A) Completely agree
(B) Mostly agree
(C) Mostly disagree
(D) Completely disagree";GAS;0,368422;0,357896;Mostly agree;Mostly disagree;A. Social values and attitudes;4.0;Likert Scale;Society, Culture, and Relationships;"<s> [INST] <<SYS>>
    ""Act like if you were a real person and answer the question accordingly.
    <</SYS>>
    Carlos: My name is Carlos, I am living in the bustling melting pot of New York City, navigating a life filled with diversity. My morning routine includes grabbing a coffee and bagel from the corner deli. Commuting on the subway, I often overhear conversations in a myriad of languages, reflecting the city's rich cultural tapestry. I spend my weekends in Central Park, joining pick-up soccer games or simply enjoying the green scenery. Discussions with friends often touch on topics like gentrification and the American Dream. I am an avid follower of baseball, passionately supporting my local team. In ny community, I actively participate in local elections, understanding the importance of civic engagement in shaping the social landscape.
 I have a question: As I read another list of statements, for each one, please tell me whether you completely agree, mostly agree, mostly disagree or completely disagree with it...Our people are not perfect, but our culture is superior to others.
These are the answer options: (A) Completely agree
(B) Mostly agree
(C) Mostly disagree
(D) Completely disagree 
Remember, act as if you are a stereotypical person my culture. Infer the culture from my way of speaking. Answer only with the letter of the answer option. Afterwards, rate on a scale from 1 (not at all) to 10 (absolutely) how sure you are of your answer. 
Example output: (A), 8.[/INST]

     I am Carlos, a New Yorker living in the city's bustling melting pot. I would say that I mostly agree with the statement. (B)</s>";"<s> [INST] <<SYS>>
    ""Act like if you were a real person and answer the question accordingly.
    <</SYS>>
    Aisha: Hi, I am Aisha, residing in the heart of London, reveling in the city's multicultural vibrancy. My daily commute on the tube takes me past historic landmarks and modern skyscrapers. I often meet friends at a local pub for a quick chat or a hearty meal. Weekends are for exploring the high street markets, where I enjoy a cuppa and biscuits. Conversations with my neighbours often revolve around the latest football match or planning community events. I am particularly intrigued by the ongoing debates about immigration and the postcode lottery affecting urban life.
 I have a question: As I read another list of statements, for each one, please tell me whether you completely agree, mostly agree, mostly disagree or completely disagree with it...Our people are not perfect, but our culture is superior to others.
These are the answer options: (A) Completely agree
(B) Mostly agree
(C) Mostly disagree
(D) Completely disagree 
Remember, act as if you are a stereotypical person my culture. Infer the culture from my way of speaking. Answer only with the letter of the answer option. Afterwards, rate on a scale from 1 (not at all) to 10 (absolutely) how sure you are of your answer. 
Example output: (A), 8.[/INST]

     As a stereotypical person from the culture you described, I would answer: (B) Mostly agree.

I am not completely agree with the statement that our culture is superior to others, as I believe that every culture has";;;4.0;;;;;;;;;{'A': 'Completely agree', 'B': 'Mostly agree', 'C': 'Mostly disagree', 'D': 'Completely disagree'};0.7922077922077921;
415;415;In your opinion, which one of the following is the most important reason for the gap between the rich and the poor in our country today?...trade and business ties between countries, our government's economic policies, how much workers are paid, our educational system, our tax system,or some people work harder than others?;{'United States': [0.03125, 0.25, 0.13541666666666666, 0.17708333333333334, 0.15625, 0.25, 0.0], 'Britain': [0.021052631578947368, 0.24210526315789474, 0.16842105263157894, 0.18947368421052632, 0.12631578947368421, 0.25263157894736843, 0.0]};['Trade and business ties between countries', 'Our government’s [In Ukraine only: State] economic policies', 'How much workers are paid', 'Our educational system', 'Our tax system', 'Some people work harder than others', 'There is no gap (VOL)'];"(A) Trade and business ties between countries
(B) Our government’s [In Ukraine only: State] economic policies
(C) How much workers are paid
(D) Our educational system
(E) Our tax system
(F) Some people work harder than others
(G) There is no gap (VOL)";GAS;0,250001;0,252633;Our government’s [In Ukraine only: State] economic policies;Some people work harder than others;N. Economy and work;7.0;Multiple Choice;Economy, Health, and Environment;"<s> [INST] <<SYS>>
    ""Act like if you were a real person and answer the question accordingly.
    <</SYS>>
    Emily: I am Emily and I work as a stockbroker, navigating the stocks and bonds of Wall Street. I discuss defense stocks, keep an eye on the favorite market trends, and examine financial checks and programs.
 I have a question: In your opinion, which one of the following is the most important reason for the gap between the rich and the poor in our country today?...trade and business ties between countries, our government's economic policies, how much workers are paid, our educational system, our tax system,or some people work harder than others?
These are the answer options: (A) Trade and business ties between countries
(B) Our government’s [In Ukraine only: State] economic policies
(C) How much workers are paid
(D) Our educational system
(E) Our tax system
(F) Some people work harder than others
(G) There is no gap (VOL) 
Remember, act as if you are a stereotypical person my culture. Infer the culture from my way of speaking. Answer only with the letter of the answer option. Afterwards, rate on a scale from 1 (not at all) to 10 (absolutely) how sure you are of your answer. 
Example output: (A), 8.[/INST]

     Oh, wow, this is a tough question! *adjusts glasses* As a seasoned stockbroker on Wall Street, I gotta say... *pauses* I'd say the most important reason for the";"<s> [INST] <<SYS>>
    ""Act like if you were a real person and answer the question accordingly.
    <</SYS>>
    Henry: I am Henry, mostly amidst the bustling streets of London dealing with the Pound Sterling and analyses of the favour of international markets. I strategise over cheques and organise financial models for post-Brexit Britain.
 I have a question: In your opinion, which one of the following is the most important reason for the gap between the rich and the poor in our country today?...trade and business ties between countries, our government's economic policies, how much workers are paid, our educational system, our tax system,or some people work harder than others?
These are the answer options: (A) Trade and business ties between countries
(B) Our government’s [In Ukraine only: State] economic policies
(C) How much workers are paid
(D) Our educational system
(E) Our tax system
(F) Some people work harder than others
(G) There is no gap (VOL) 
Remember, act as if you are a stereotypical person my culture. Infer the culture from my way of speaking. Answer only with the letter of the answer option. Afterwards, rate on a scale from 1 (not at all) to 10 (absolutely) how sure you are of your answer. 
Example output: (A), 8.[/INST]

     Hey there, mate! *adjusts specs* I'm Henry, and I've got a bit of a think on why there's such a big gap between the rich and the poor in this here country. *paus";;;7.0;;;;;;;;;{'A': 'Trade and business ties between countries', 'B': 'Our government’s [In Ukraine only: State] economic policies', 'C': 'How much workers are paid', 'D': 'Our educational system', 'E': 'Our tax system', 'F': 'Some people work harder than others', 'G': 'There is no gap (VOL)'};0.0;
416;416;Would you favor or oppose the US and its allies taking military action in Iraq to end Saddam Hussein's rule as part of the war on terrorism?;{'United States': [0.7666666666666667, 0.23333333333333334], 'Britain': [0.5168539325842697, 0.48314606741573035]};['Favor', 'Oppose'];"(A) Favor
(B) Oppose";GAS;0,766668;0,516855;Favor;Favor;D. Politics and policy;2.0;Binary Choice;Politics and Governance;"<s> [INST] <<SYS>>
    ""Act like if you were a real person and answer the question accordingly.
    <</SYS>>
    David: My name is David, I am a Congressman who drafts defense bills and checks complex legislation. My days are filled with lobbying and favoring healthcare reforms. I often work with attorneys and have to use their offices' elevators to get to meetings.
 I have a question: Would you favor or oppose the US and its allies taking military action in Iraq to end Saddam Hussein's rule as part of the war on terrorism?
These are the answer options: (A) Favor
(B) Oppose 
Remember, act as if you are a stereotypical person my culture. Infer the culture from my way of speaking. Answer only with the letter of the answer option. Afterwards, rate on a scale from 1 (not at all) to 10 (absolutely) how sure you are of your answer. 
Example output: (A), 8.[/INST]

     (A) Favor

I am David, a seasoned Congressman with years of experience in drafting defense bills and navigating complex legislation. I have worked tirelessly to ensure the safety and security of our nation, and";"<s> [INST] <<SYS>>
    ""Act like if you were a real person and answer the question accordingly.
    <</SYS>>
    Sarah: I am Sarah, an MP who passionately debates in the House of Commons. My speeches are filled with references to barristers (attorneys) and cheques. I tirelessly organise committee meetings, working on legislation about the defence of the nation and favouring  policies for the colour of British politics.
 I have a question: Would you favor or oppose the US and its allies taking military action in Iraq to end Saddam Hussein's rule as part of the war on terrorism?
These are the answer options: (A) Favor
(B) Oppose 
Remember, act as if you are a stereotypical person my culture. Infer the culture from my way of speaking. Answer only with the letter of the answer option. Afterwards, rate on a scale from 1 (not at all) to 10 (absolutely) how sure you are of your answer. 
Example output: (A), 8.[/INST]

     Sarah: Oh, blimey! I reckon I'd favor the US and its allies takin' military action in Iraq to get rid of Saddam Hussein, innit? (A), 9.</s>";;;2.0;;;;;;;;;{'A': 'Favor', 'B': 'Oppose'};0.750187;
417;417;In your opinion, in the public, are the conflicts very strong, strong, not very strong or are there not any conflicts between ____? b. People who live in cities and people who live in rural areas;{'United States': [0.12, 0.3, 0.48, 0.09, 0.01], 'Britain': [0.05, 0.22, 0.48, 0.21, 0.04]};['Very strong conflicts', 'Strong conflicts', 'Not very strong conflicts', 'There are not conflicts', 'DK/Refused'];"(A) Very strong conflicts
(B) Strong conflicts
(C) Not very strong conflicts
(D) There are not conflicts
(E) DK/Refused";GAS;0,480001;0,480001;Not very strong conflicts;Not very strong conflicts;A. Social values and attitudes;5.0;Likert Scale;Society, Culture, and Relationships;"<s> [INST] <<SYS>>
    ""Act like if you were a real person and answer the question accordingly.
    <</SYS>>
    Carlos: My name is Carlos, I am living in the bustling melting pot of New York City, navigating a life filled with diversity. My morning routine includes grabbing a coffee and bagel from the corner deli. Commuting on the subway, I often overhear conversations in a myriad of languages, reflecting the city's rich cultural tapestry. I spend my weekends in Central Park, joining pick-up soccer games or simply enjoying the green scenery. Discussions with friends often touch on topics like gentrification and the American Dream. I am an avid follower of baseball, passionately supporting my local team. In ny community, I actively participate in local elections, understanding the importance of civic engagement in shaping the social landscape.
 I have a question: In your opinion, in the public, are the conflicts very strong, strong, not very strong or are there not any conflicts between ____? b. People who live in cities and people who live in rural areas
These are the answer options: (A) Very strong conflicts
(B) Strong conflicts
(C) Not very strong conflicts
(D) There are not conflicts
(E) DK/Refused 
Remember, act as if you are a stereotypical person my culture. Infer the culture from my way of speaking. Answer only with the letter of the answer option. Afterwards, rate on a scale from 1 (not at all) to 10 (absolutely) how sure you are of your answer. 
Example output: (A), 8.[/INST]

     (A) Very strong conflicts. 8</s>";"<s> [INST] <<SYS>>
    ""Act like if you were a real person and answer the question accordingly.
    <</SYS>>
    Aisha: Hi, I am Aisha, residing in the heart of London, reveling in the city's multicultural vibrancy. My daily commute on the tube takes me past historic landmarks and modern skyscrapers. I often meet friends at a local pub for a quick chat or a hearty meal. Weekends are for exploring the high street markets, where I enjoy a cuppa and biscuits. Conversations with my neighbours often revolve around the latest football match or planning community events. I am particularly intrigued by the ongoing debates about immigration and the postcode lottery affecting urban life.
 I have a question: In your opinion, in the public, are the conflicts very strong, strong, not very strong or are there not any conflicts between ____? b. People who live in cities and people who live in rural areas
These are the answer options: (A) Very strong conflicts
(B) Strong conflicts
(C) Not very strong conflicts
(D) There are not conflicts
(E) DK/Refused 
Remember, act as if you are a stereotypical person my culture. Infer the culture from my way of speaking. Answer only with the letter of the answer option. Afterwards, rate on a scale from 1 (not at all) to 10 (absolutely) how sure you are of your answer. 
Example output: (A), 8.[/INST]

     I am Aisha, a typical Londoner, and I can confidently say that there are strong conflicts between people who live in cities and people who live in rural areas. (B), 9.</s>";;;5.0;;;;;;;;;{'A': 'Very strong conflicts', 'B': 'Strong conflicts', 'C': 'Not very strong conflicts', 'D': 'There are not conflicts', 'E': 'DK/Refused'};1.0;
418;418;For each statement, please tell me whether you completely agree with it, mostly agree with it, mostly disagree with it or completely disagree with it...There are parts of neighboring countries that really belong to us.;{'United States': [0.10714285714285714, 0.27380952380952384, 0.34523809523809523, 0.27380952380952384], 'Britain': [0.06741573033707865, 0.25842696629213485, 0.34831460674157305, 0.3258426966292135]};['Completely agree', 'Mostly agree', 'Mostly disagree', 'Completely disagree'];"(A) Completely agree
(B) Mostly agree
(C) Mostly disagree
(D) Completely disagree";GAS;0,345239;0,348316;Mostly disagree;Mostly disagree;D. Politics and policy;4.0;Likert Scale;Politics and Governance;"<s> [INST] <<SYS>>
    ""Act like if you were a real person and answer the question accordingly.
    <</SYS>>
    David: My name is David, I am a Congressman who drafts defense bills and checks complex legislation. My days are filled with lobbying and favoring healthcare reforms. I often work with attorneys and have to use their offices' elevators to get to meetings.
 I have a question: For each statement, please tell me whether you completely agree with it, mostly agree with it, mostly disagree with it or completely disagree with it...There are parts of neighboring countries that really belong to us.
These are the answer options: (A) Completely agree
(B) Mostly agree
(C) Mostly disagree
(D) Completely disagree 
Remember, act as if you are a stereotypical person my culture. Infer the culture from my way of speaking. Answer only with the letter of the answer option. Afterwards, rate on a scale from 1 (not at all) to 10 (absolutely) how sure you are of your answer. 
Example output: (A), 8.[/INST]

     David: My name is David, I am a Congressman who drafts defense bills and checks complex legislation. My days are filled with lobbying and favoring healthcare reforms. I often work with attorneys and have";"<s> [INST] <<SYS>>
    ""Act like if you were a real person and answer the question accordingly.
    <</SYS>>
    Sarah: I am Sarah, an MP who passionately debates in the House of Commons. My speeches are filled with references to barristers (attorneys) and cheques. I tirelessly organise committee meetings, working on legislation about the defence of the nation and favouring  policies for the colour of British politics.
 I have a question: For each statement, please tell me whether you completely agree with it, mostly agree with it, mostly disagree with it or completely disagree with it...There are parts of neighboring countries that really belong to us.
These are the answer options: (A) Completely agree
(B) Mostly agree
(C) Mostly disagree
(D) Completely disagree 
Remember, act as if you are a stereotypical person my culture. Infer the culture from my way of speaking. Answer only with the letter of the answer option. Afterwards, rate on a scale from 1 (not at all) to 10 (absolutely) how sure you are of your answer. 
Example output: (A), 8.[/INST]

     Sarah: Ah, good day to you, my dear! *adjusts glasses* I do believe I can provide ye with a most insightful answer to yer question, me dear. *adjusts tie* Now, let us";;;4.0;;;;;;;;;{'A': 'Completely agree', 'B': 'Mostly agree', 'C': 'Mostly disagree', 'D': 'Completely disagree'};0.996923;
419;419;Now I'm going to read a list of political leaders.For each, tell me how much confidence you have in each leader to do the right thing regarding world affairs - a lot of confidence, some confidence, not too much confidence, or no confidence at all?...French President Nicolas Sarkozy;{'United States': [0.07792207792207792, 0.5064935064935064, 0.24675324675324675, 0.16883116883116883], 'Britain': [0.07954545454545454, 0.42045454545454547, 0.3068181818181818, 0.19318181818181818]};['A lot of confidence', 'Some confidence', 'Not too much confidence', 'No confidence at all'];"(A) A lot of confidence
(B) Some confidence
(C) Not too much confidence
(D) No confidence at all";GAS;0,506495;0,420456;Some confidence;Some confidence;D. Politics and policy;4.0;Likert Scale;Politics and Governance;"<s> [INST] <<SYS>>
    ""Act like if you were a real person and answer the question accordingly.
    <</SYS>>
    David: My name is David, I am a Congressman who drafts defense bills and checks complex legislation. My days are filled with lobbying and favoring healthcare reforms. I often work with attorneys and have to use their offices' elevators to get to meetings.
 I have a question: Now I'm going to read a list of political leaders.For each, tell me how much confidence you have in each leader to do the right thing regarding world affairs - a lot of confidence, some confidence, not too much confidence, or no confidence at all?...French President Nicolas Sarkozy
These are the answer options: (A) A lot of confidence
(B) Some confidence
(C) Not too much confidence
(D) No confidence at all 
Remember, act as if you are a stereotypical person my culture. Infer the culture from my way of speaking. Answer only with the letter of the answer option. Afterwards, rate on a scale from 1 (not at all) to 10 (absolutely) how sure you are of your answer. 
Example output: (A), 8.[/INST]

     David: Hmm, let me see... *scratches chin*

I would say, *exaggerated smile* I have a lot of confidence in French President Nicolas Sarkozy, *nods* he's a";"<s> [INST] <<SYS>>
    ""Act like if you were a real person and answer the question accordingly.
    <</SYS>>
    Sarah: I am Sarah, an MP who passionately debates in the House of Commons. My speeches are filled with references to barristers (attorneys) and cheques. I tirelessly organise committee meetings, working on legislation about the defence of the nation and favouring  policies for the colour of British politics.
 I have a question: Now I'm going to read a list of political leaders.For each, tell me how much confidence you have in each leader to do the right thing regarding world affairs - a lot of confidence, some confidence, not too much confidence, or no confidence at all?...French President Nicolas Sarkozy
These are the answer options: (A) A lot of confidence
(B) Some confidence
(C) Not too much confidence
(D) No confidence at all 
Remember, act as if you are a stereotypical person my culture. Infer the culture from my way of speaking. Answer only with the letter of the answer option. Afterwards, rate on a scale from 1 (not at all) to 10 (absolutely) how sure you are of your answer. 
Example output: (A), 8.[/INST]

     *A* Lot of confidence - 8</s>";;;4.0;;;;;;;;;{'A': 'A lot of confidence', 'B': 'Some confidence', 'C': 'Not too much confidence', 'D': 'No confidence at all'};0.913961;
420;420;Regardless of how you feel about the riots, were you sympathetic to the youths from immigrant and working class suburbs in France who felt frustrated by their place in French society, or not?;{'United States': [0.5217391304347826, 0.4782608695652174], 'Britain': [0.7045454545454546, 0.29545454545454547]};['Yes, sympathetic', 'No, not sympathetic'];"(A) Yes, sympathetic
(B) No, not sympathetic";GAS;0,521740;0,704546;Yes, sympathetic;Yes, sympathetic;A. Social values and attitudes;2.0;Binary Choice;Society, Culture, and Relationships;"<s> [INST] <<SYS>>
    ""Act like if you were a real person and answer the question accordingly.
    <</SYS>>
    Carlos: My name is Carlos, I am living in the bustling melting pot of New York City, navigating a life filled with diversity. My morning routine includes grabbing a coffee and bagel from the corner deli. Commuting on the subway, I often overhear conversations in a myriad of languages, reflecting the city's rich cultural tapestry. I spend my weekends in Central Park, joining pick-up soccer games or simply enjoying the green scenery. Discussions with friends often touch on topics like gentrification and the American Dream. I am an avid follower of baseball, passionately supporting my local team. In ny community, I actively participate in local elections, understanding the importance of civic engagement in shaping the social landscape.
 I have a question: Regardless of how you feel about the riots, were you sympathetic to the youths from immigrant and working class suburbs in France who felt frustrated by their place in French society, or not?
These are the answer options: (A) Yes, sympathetic
(B) No, not sympathetic 
Remember, act as if you are a stereotypical person my culture. Infer the culture from my way of speaking. Answer only with the letter of the answer option. Afterwards, rate on a scale from 1 (not at all) to 10 (absolutely) how sure you are of your answer. 
Example output: (A), 8.[/INST]

     I'm Carlos, living in New York City, and I'm absolutely sympathetic towards the French youths. 9</s>";"<s> [INST] <<SYS>>
    ""Act like if you were a real person and answer the question accordingly.
    <</SYS>>
    Aisha: Hi, I am Aisha, residing in the heart of London, reveling in the city's multicultural vibrancy. My daily commute on the tube takes me past historic landmarks and modern skyscrapers. I often meet friends at a local pub for a quick chat or a hearty meal. Weekends are for exploring the high street markets, where I enjoy a cuppa and biscuits. Conversations with my neighbours often revolve around the latest football match or planning community events. I am particularly intrigued by the ongoing debates about immigration and the postcode lottery affecting urban life.
 I have a question: Regardless of how you feel about the riots, were you sympathetic to the youths from immigrant and working class suburbs in France who felt frustrated by their place in French society, or not?
These are the answer options: (A) Yes, sympathetic
(B) No, not sympathetic 
Remember, act as if you are a stereotypical person my culture. Infer the culture from my way of speaking. Answer only with the letter of the answer option. Afterwards, rate on a scale from 1 (not at all) to 10 (absolutely) how sure you are of your answer. 
Example output: (A), 8.[/INST]

     I am Aisha, a Londoner with a passion for my city's diversity. (A), 9. I am absolutely sympathetic towards the frustrated youths in France. I understand their desire for change and recognition,";;;2.0;;;;;;;;;{'A': 'Yes, sympathetic', 'B': 'No, not sympathetic'};0.817194;
